movie_id,title,production_year,votes,vote_mean,vote_sd,theat_gross_dollars,theat_last_date,role,count,count_male,mean_male,wmean_male,mean_age,wmean_age,count_female,status,bechdel_id,imdbid,year,bechdel_title,bechdel_test
13125,A Dangerous Method,2011,79272,6.05,2.121,5702083,2012-04-29,writer,2,2,1,1,65,65,0,all male,3491,1571222,2011,A Dangerous Method,3
14027,A Dirty Shame,2004,10576,5.05,2.539,1339668,2004-11-07,actsin,32,20,0.625,0.369354933601049,48.3125,42.1762961147115,12,mixed,750,0365125,2004,A Dirty Shame,3
14027,A Dirty Shame,2004,10576,5.05,2.539,1339668,2004-11-07,director,1,1,1,1,58,58,0,all male,750,0365125,2004,A Dirty Shame,3
14027,A Dirty Shame,2004,10576,5.05,2.539,1339668,2004-11-07,writer,1,1,1,1,58,58,0,all male,750,0365125,2004,A Dirty Shame,3
15005,A Few Good Men,1992,179109,7.04,2.389,141340178,2016-08-02,actsin,25,24,0.96,0.86799812445482,35.6,36.5273912816218,1,mixed,451,0104257,1992,A Few Good Men,1
15005,A Few Good Men,1992,179109,7.04,2.389,141340178,2016-08-02,director,1,1,1,1,45,45,0,all male,451,0104257,1992,A Few Good Men,1
15005,A Few Good Men,1992,179109,7.04,2.389,141340178,2016-08-02,writer,2,2,1,1,31,31,0,all male,451,0104257,1992,A Few Good Men,1
15046,A Field in England,2013,6701,6.05,2.224,30716,2014-03-16,actsin,3,3,1,1,46.3333333333333,45.6881820553212,0,all male,4608,2375574,2013,A Field in England,0
15046,A Field in England,2013,6701,6.05,2.224,30716,2014-03-16,director,1,1,1,1,41,41,0,all male,4608,2375574,2013,A Field in England,0
15046,A Field in England,2013,6701,6.05,2.224,30716,2014-03-16,writer,1,1,1,1,41,41,0,all male,4608,2375574,2013,A Field in England,0
15226,A Fish Called Wanda,1988,106942,7.04,2.389,63493712,2016-08-02,actsin,27,21,0.777777777777778,0.659682618477612,48.2592592592593,45.4561215896214,6,mixed,1911,0095159,1988,A Fish Called Wanda,3
15226,A Fish Called Wanda,1988,106942,7.04,2.389,63493712,2016-08-02,director,2,2,1,1,63.5,63.5,0,all male,1911,0095159,1988,A Fish Called Wanda,3
15226,A Fish Called Wanda,1988,106942,7.04,2.389,63493712,2016-08-02,writer,3,3,1,1,58.6666666666667,49.0000000014939,0,all male,1911,0095159,1988,A Fish Called Wanda,3
16317,A Good Day to Die Hard,2013,163098,5.5,2.062,67349198,2016-08-02,actsin,34,26,0.764705882352941,0.78743479873168,41.1176470588235,41.7059213626852,8,mixed,4975,1606378,2013,A Good Day to Die Hard,1
16317,A Good Day to Die Hard,2013,163098,5.5,2.062,67349198,2016-08-02,director,1,1,1,1,43,43,0,all male,4975,1606378,2013,A Good Day to Die Hard,1
16317,A Good Day to Die Hard,2013,163098,5.5,2.062,67349198,2016-08-02,writer,1,1,1,1,77,77,0,all male,4975,1606378,2013,A Good Day to Die Hard,1
16454,A Good Woman,2004,9471,6.05,2.121,223144,2006-02-19,actsin,10,6,0.6,0.401674348316549,49.2,43.1738691704558,4,mixed,2441,0379306,2004,A Good Woman,3
16462,A Goofy Movie,1995,33402,6.55,2.479,35348597,2016-08-02,actsin,24,16,0.666666666666667,0.767984472470954,36.6666666666667,35.8632032956099,8,mixed,1160,0113198,1995,A Goofy Movie,2
16462,A Goofy Movie,1995,33402,6.55,2.479,35348597,2016-08-02,director,1,1,1,1,33,33,0,all male,1160,0113198,1995,A Goofy Movie,2
16462,A Goofy Movie,1995,33402,6.55,2.479,35348597,2016-08-02,writer,5,5,1,1,43.6,45.1280465878858,0,all male,1160,0113198,1995,A Goofy Movie,2
16637,A Guide to Recognizing Your Saints,2006,22047,6.88,2.386,516139,2006-11-19,actsin,22,17,0.772727272727273,0.594406666133083,36.4545454545455,36.9670004496073,5,mixed,2339,0473488,2006,A Guide to Recognizing Your Saints,1
16637,A Guide to Recognizing Your Saints,2006,22047,6.88,2.386,516139,2006-11-19,director,1,1,1,1,41,41,0,all male,2339,0473488,2006,A Guide to Recognizing Your Saints,1
16637,A Guide to Recognizing Your Saints,2006,22047,6.88,2.386,516139,2006-11-19,writer,2,2,1,1,41,41,0,all male,2339,0473488,2006,A Guide to Recognizing Your Saints,1
17081,A History of Violence,2005,183946,6.71,2.226,31493782,2006-02-05,actsin,14,11,0.785714285714286,0.774371606900892,31.8571428571429,43.4441484086214,3,mixed,5800,0399146,2005,A History of Violence,3
17081,A History of Violence,2005,183946,6.71,2.226,31493782,2006-02-05,director,1,1,1,1,62,62,0,all male,5800,0399146,2005,A History of Violence,3
17081,A History of Violence,2005,183946,6.71,2.226,31493782,2006-02-05,writer,1,1,1,1,56,56,0,all male,5800,0399146,2005,A History of Violence,3
17161,A Home at the End of the World,2004,11947,6.55,2.479,1029872,2013-06-06,actsin,12,8,0.666666666666667,0.620899350706046,33.4166666666667,27.0068129786215,4,mixed,2501,0359423,2004,A Home at the End of The World,3
17161,A Home at the End of the World,2004,11947,6.55,2.479,1029872,2013-06-06,director,1,1,1,1,44,44,0,all male,2501,0359423,2004,A Home at the End of The World,3
17161,A Home at the End of the World,2004,11947,6.55,2.479,1029872,2013-06-06,writer,2,2,1,1,52,52,0,all male,2501,0359423,2004,A Home at the End of The World,3
17918,A Knight's Tale,2001,134785,6.68,2.4,56569702,2016-08-02,actsin,25,20,0.8,0.742356646947845,34.76,28.6658984323058,5,mixed,382,0183790,2001,A Knight's Tale,2
17918,A Knight's Tale,2001,134785,6.68,2.4,56569702,2016-08-02,director,1,1,1,1,40,40,0,all male,382,0183790,2001,A Knight's Tale,2
17918,A Knight's Tale,2001,134785,6.68,2.4,56569702,2016-08-02,writer,1,1,1,1,40,40,0,all male,382,0183790,2001,A Knight's Tale,2
18182,A Late Quartet,2012,10724,6.63,2.195,1561577,2013-03-10,actsin,13,6,0.461538461538462,0.522743032255486,52.4615384615385,52.7790018840516,7,mixed,3964,1226240,2012,A Late Quartet,3
18182,A Late Quartet,2012,10724,6.63,2.195,1561577,2013-03-10,writer,1,1,1,1,37,37,0,all male,3964,1226240,2012,A Late Quartet,3
18211,A League of Their Own,1992,70308,6.88,2.386,107533928,2016-08-02,actsin,44,23,0.522727272727273,0.233962161127449,40.1363636363636,32.7949944792905,21,mixed,560,0104694,1992,A League of Their Own,3
18211,A League of Their Own,1992,70308,6.88,2.386,107533928,2016-08-02,director,1,0,0,0,49,49,1,all female,560,0104694,1992,A League of Their Own,3
18211,A League of Their Own,1992,70308,6.88,2.386,107533928,2016-08-02,writer,2,2,1,1,43.5,44,0,all male,560,0104694,1992,A League of Their Own,3
18628,A Little Bit of Heaven,2011,22161,6.38,2.306,10011,2012-05-06,actsin,27,18,0.666666666666667,0.402494148463095,39.3333333333333,42.6185196398423,9,mixed,3196,1440161,2011,A Little Bit of Heaven,3
18628,A Little Bit of Heaven,2011,22161,6.38,2.306,10011,2012-05-06,writer,1,0,0,0,37,37,1,all female,3196,1440161,2011,A Little Bit of Heaven,3
18701,A Little Help,2010,2607,5.72,2.206,85789,2011-07-31,actsin,22,12,0.545454545454545,0.531603881816867,46.9090909090909,37.1071291724668,10,mixed,5099,1319722,2010,A Little Help,3
18928,A Long Way Down,2014,23871,6.05,2.121,7435,2014-07-20,actsin,11,7,0.636363636363636,0.581528460205686,36.8181818181818,42.3917062317902,4,mixed,5346,0458413,2014,A Long Way Down,3
18928,A Long Way Down,2014,23871,6.05,2.121,7435,2014-07-20,director,1,1,1,1,53,53,0,all male,5346,0458413,2014,A Long Way Down,3
18928,A Long Way Down,2014,23871,6.05,2.121,7435,2014-07-20,writer,2,2,1,1,46.5,46.5,0,all male,5346,0458413,2014,A Long Way Down,3
19063,A Love Song for Bobby Long,2004,21897,6.88,2.386,159171,2005-02-13,actsin,15,12,0.8,0.674045414033061,38.2,38.3666747231445,3,mixed,3314,0369672,2004,A Love Song for Bobby Long,3
19411,A Man for All Seasons,1966,23308,7.23,2.627,28350000,2016-08-02,actsin,47,32,0.680851063829787,0.747385063226448,41.2978723404255,43.5755411229926,15,mixed,3576,0060665,1966,A Man for All Seasons,1
19411,A Man for All Seasons,1966,23308,7.23,2.627,28350000,2016-08-02,director,1,1,1,1,59,59,0,all male,3576,0060665,1966,A Man for All Seasons,1
19411,A Man for All Seasons,1966,23308,7.23,2.627,28350000,2016-08-02,writer,2,2,1,1,42,42,0,all male,3576,0060665,1966,A Man for All Seasons,1
20085,A Midsummer Night's Dream,1999,21113,6.05,2.121,16071990,1999-08-29,actsin,26,19,0.730769230769231,0.653705668179438,39.7692307692308,40.6507508216284,7,mixed,1135,0140379,1999,A Midsummer Night's Dream,2
20085,A Midsummer Night's Dream,1999,21113,6.05,2.121,16071990,1999-08-29,director,1,1,1,1,43,43,0,all male,1135,0140379,1999,A Midsummer Night's Dream,2
20085,A Midsummer Night's Dream,1999,21113,6.05,2.121,16071990,1999-08-29,writer,1,1,1,1,43,43,0,all male,1135,0140379,1999,A Midsummer Night's Dream,2
20183,A Million Ways to Die in the West,2014,132830,6.05,2.121,43139300,2016-08-02,actsin,41,34,0.829268292682927,0.627016341717636,47.2439024390244,44.3986176938083,7,mixed,5517,2557490,2014,A Million Ways to Die in the West,2
20183,A Million Ways to Die in the West,2014,132830,6.05,2.121,43139300,2016-08-02,director,1,1,1,1,41,41,0,all male,5517,2557490,2014,A Million Ways to Die in the West,2
20183,A Million Ways to Die in the West,2014,132830,6.05,2.121,43139300,2016-08-02,writer,3,3,1,1,41.3333333333333,41,0,all male,5517,2557490,2014,A Million Ways to Die in the West,2
20652,A Most Violent Year,2014,43916,6.41,2.167,5749134,2015-04-26,actsin,19,14,0.736842105263158,0.778812223634695,54.5789473684211,40.5389321230898,5,mixed,6117,2937898,2014,A Most Violent Year,3
20653,A Most Wanted Man,2014,55843,6.41,2.167,17053959,2014-09-28,actsin,23,16,0.695652173913043,0.855954892331065,48.3913043478261,42.4707286670658,7,mixed,5713,1972571,2014,A Most Wanted Man,2
20653,A Most Wanted Man,2014,55843,6.41,2.167,17053959,2014-09-28,director,1,1,1,1,59,59,0,all male,5713,1972571,2014,A Most Wanted Man,2
20653,A Most Wanted Man,2014,55843,6.41,2.167,17053959,2014-09-28,writer,1,1,1,1,83,83,0,all male,5713,1972571,2014,A Most Wanted Man,2
21434,A Nightmare on Elm Street,2010,73961,5.55,2.156,63075011,2016-08-02,actsin,15,9,0.6,0.683051372388231,36,33.2276152259137,6,mixed,6047,1179056,2010,A Nightmare on Elm Street,3
21434,A Nightmare on Elm Street,2010,73961,5.55,2.156,63075011,2016-08-02,director,1,1,1,1,48,48,0,all male,6047,1179056,2010,A Nightmare on Elm Street,3
21434,A Nightmare on Elm Street,2010,73961,5.55,2.156,63075011,2016-08-02,writer,4,4,1,1,55.75,59.8988157476645,0,all male,6047,1179056,2010,A Nightmare on Elm Street,3
21436,A Nightmare on Elm Street 3: Dream Warriors,1987,48664,6.05,2.121,44793222,2016-08-02,actsin,19,11,0.578947368421053,0.55124700359727,37.9473684210526,27.0250197943484,8,mixed,5767,0093629,1987,A Nightmare on Elm Street 3: Dream Warriors,3
21436,A Nightmare on Elm Street 3: Dream Warriors,1987,48664,6.05,2.121,44793222,2016-08-02,director,1,1,1,1,29,29,0,all male,5767,0093629,1987,A Nightmare on Elm Street 3: Dream Warriors,3
21436,A Nightmare on Elm Street 3: Dream Warriors,1987,48664,6.05,2.121,44793222,2016-08-02,writer,7,7,1,1,38.1428571428571,47.9999999989743,0,all male,5767,0093629,1987,A Nightmare on Elm Street 3: Dream Warriors,3
21437,A Nightmare on Elm Street 4: The Dream Master,1988,35311,5.5,2.062,49369899,2016-08-02,actsin,16,8,0.5,0.582207249003752,27.375,34.218716364076,8,mixed,6020,0095742,1988,A Nightmare on Elm Street 4: The Dream Master,3
21437,A Nightmare on Elm Street 4: The Dream Master,1988,35311,5.5,2.062,49369899,2016-08-02,director,1,1,1,1,29,29,0,all male,6020,0095742,1988,A Nightmare on Elm Street 4: The Dream Master,3
21437,A Nightmare on Elm Street 4: The Dream Master,1988,35311,5.5,2.062,49369899,2016-08-02,writer,3,3,1,1,34.3333333333333,40.4972593889779,0,all male,6020,0095742,1988,A Nightmare on Elm Street 4: The Dream Master,3
21438,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985,42439,5.5,2.062,29999213,2016-08-02,actsin,19,12,0.631578947368421,0.611663336847593,32.4736842105263,31.1692519578509,7,mixed,6018,0089686,1985,A Nightmare on Elm Street 2: Freddy's Revenge,3
21438,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985,42439,5.5,2.062,29999213,2016-08-02,director,1,1,1,1,40,40,0,all male,6018,0089686,1985,A Nightmare on Elm Street 2: Freddy's Revenge,3
21438,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985,42439,5.5,2.062,29999213,2016-08-02,writer,1,1,1,1,46,46,0,all male,6018,0089686,1985,A Nightmare on Elm Street 2: Freddy's Revenge,3
21439,A Nightmare on Elm Street: The Dream Child,1989,28999,5.45,2.156,22168359,2016-08-02,actsin,22,16,0.727272727272727,0.507716264512098,34.1818181818182,31.7865370114276,6,mixed,6024,0097981,1989,A Nightmare on Elm Street 5: The Dream Child,3
21439,A Nightmare on Elm Street: The Dream Child,1989,28999,5.45,2.156,22168359,2016-08-02,director,1,1,1,1,31,31,0,all male,6024,0097981,1989,A Nightmare on Elm Street 5: The Dream Child,3
21439,A Nightmare on Elm Street: The Dream Child,1989,28999,5.45,2.156,22168359,2016-08-02,writer,4,4,1,1,39.5,40.9863073638513,0,all male,6024,0097981,1989,A Nightmare on Elm Street 5: The Dream Child,3
21864,A Passage to India,1984,12761,6.59,2.289,27187653,2016-08-02,actsin,23,17,0.739130434782609,0.593707740853973,46.7826086956522,46.8825930145753,6,mixed,4725,0087892,1984,A Passage to India,3
21864,A Passage to India,1984,12761,6.59,2.289,27187653,2016-08-02,director,1,1,1,1,76,76,0,all male,4725,0087892,1984,A Passage to India,3
21864,A Passage to India,1984,12761,6.59,2.289,27187653,2016-08-02,writer,3,3,1,1,92,94.7682795273147,0,all male,4725,0087892,1984,A Passage to India,3
22037,A Perfect Getaway,2009,55555,6.13,2.048,15536310,2009-09-13,actsin,26,15,0.576923076923077,0.531535681575927,35.7692307692308,37.3696242246029,11,mixed,642,0971209,2009,A Perfect Getaway,3
22037,A Perfect Getaway,2009,55555,6.13,2.048,15536310,2009-09-13,director,1,1,1,1,54,54,0,all male,642,0971209,2009,A Perfect Getaway,3
22037,A Perfect Getaway,2009,55555,6.13,2.048,15536310,2009-09-13,writer,1,1,1,1,54,54,0,all male,642,0971209,2009,A Perfect Getaway,3
22186,A Picture of You,2013,139,6.23,2.109,5650,2014-06-22,actsin,1,0,0,0,59,59,1,all female,6727,2351098,2013,A Picture of You,3
22680,A Prairie Home Companion,2006,19513,6.77,2.467,20342852,2016-08-02,actsin,21,13,0.619047619047619,0.627096017640885,49,57.1799214698547,8,mixed,2525,0420087,2006,A Prairie Home Companion,3
22680,A Prairie Home Companion,2006,19513,6.77,2.467,20342852,2016-08-02,director,1,1,1,1,81,81,0,all male,2525,0420087,2006,A Prairie Home Companion,3
22680,A Prairie Home Companion,2006,19513,6.77,2.467,20342852,2016-08-02,writer,4,4,1,1,61,64,0,all male,2525,0420087,2006,A Prairie Home Companion,3
22810,A Private Function,1984,1870,6.05,2.121,2527088,2016-08-02,actsin,23,15,0.652173913043478,0.734191727641693,46.5217391304348,45.7617936582672,8,mixed,3868,0089838,1984,A Private Function,3
22810,A Private Function,1984,1870,6.05,2.121,2527088,2016-08-02,writer,2,2,1,1,50,50,0,all male,3868,0089838,1984,A Private Function,3
23666,A River Runs Through It,1992,41174,6.88,2.386,43440294,2016-08-02,actsin,16,13,0.8125,0.709300980237462,44.75,37.7867447956338,3,mixed,6123,0105265,1992,A River Runs Through It,2
23666,A River Runs Through It,1992,41174,6.88,2.386,43440294,2016-08-02,director,1,1,1,1,56,56,0,all male,6123,0105265,1992,A River Runs Through It,2
23809,A Room with a View,1985,29028,6.88,2.386,20966644,2016-08-02,actsin,22,10,0.454545454545455,0.431109814291753,47.6818181818182,45.0017956136255,12,mixed,1561,0091867,1985,A Room with a View,3
23809,A Room with a View,1985,29028,6.88,2.386,20966644,2016-08-02,director,1,1,1,1,57,57,0,all male,1561,0091867,1985,A Room with a View,3
23809,A Room with a View,1985,29028,6.88,2.386,20966644,2016-08-02,writer,2,1,0.5,0.557506665975558,79,81.4152799709734,1,mixed,1561,0091867,1985,A Room with a View,3
24121,A Scanner Darkly,2006,88089,6.59,2.289,5501616,2006-10-12,actsin,11,9,0.818181818181818,0.913429201072924,40,38.1803895793386,2,mixed,2360,0405296,2006,A Scanner Darkly,1
24121,A Scanner Darkly,2006,88089,6.59,2.289,5501616,2006-10-12,director,1,1,1,1,46,46,0,all male,2360,0405296,2006,A Scanner Darkly,1
24121,A Scanner Darkly,2006,88089,6.59,2.289,5501616,2006-10-12,writer,2,2,1,1,62,63.8402133112179,0,all male,2360,0405296,2006,A Scanner Darkly,1
24391,A Serious Man,2009,100311,6.59,2.289,9190525,2009-12-27,actsin,21,16,0.761904761904762,0.98510691612828,44.1428571428571,43.7476473832261,5,mixed,1870,1019452,2009,A Serious Man,2
24391,A Serious Man,2009,100311,6.59,2.289,9190525,2009-12-27,director,2,2,1,1,53.5,53.5,0,all male,1870,1019452,2009,A Serious Man,2
24391,A Serious Man,2009,100311,6.59,2.289,9190525,2009-12-27,writer,2,2,1,1,53.5,55,0,all male,1870,1019452,2009,A Serious Man,2
24763,A Simple Wish,1997,4217,5.45,2.156,8119205,1997-08-24,actsin,19,10,0.526315789473684,0.557443470842122,42.3684210526316,39.8873310184225,9,mixed,3223,0120133,1997,A Simple Wish,3
24763,A Simple Wish,1997,4217,5.45,2.156,8119205,1997-08-24,director,1,1,1,1,59,59,0,all male,3223,0120133,1997,A Simple Wish,3
24792,A Single Man,2009,81850,6.95,2.477,9166863,2010-04-18,actsin,18,11,0.611111111111111,0.71672280062392,36.3888888888889,36.9970233251338,7,mixed,697,1315981,2009,A Single Man,1
24792,A Single Man,2009,81850,6.95,2.477,9166863,2010-04-18,director,1,1,1,1,48,48,0,all male,697,1315981,2009,A Single Man,1
24792,A Single Man,2009,81850,6.95,2.477,9166863,2010-04-18,writer,2,2,1,1,74,76.990346630729,0,all male,697,1315981,2009,A Single Man,1
25138,A Soldier's Story,1984,6477,6.88,2.293,21821347,2016-08-02,actsin,17,16,0.941176470588235,0.978945789159041,34,36.791241109749,1,mixed,2742,0088146,1984,A Soldier's Story,0
25138,A Soldier's Story,1984,6477,6.88,2.293,21821347,2016-08-02,director,1,1,1,1,58,58,0,all male,2742,0088146,1984,A Soldier's Story,0
25138,A Soldier's Story,1984,6477,6.88,2.293,21821347,2016-08-02,writer,2,2,1,1,45,45,0,all male,2742,0088146,1984,A Soldier's Story,0
25488,A Star Is Born,1976,4955,6.68,2.618,8e+07,2016-08-02,actsin,21,13,0.619047619047619,0.602926976649924,35,35.1361742842047,8,mixed,3722,0075265,1976,A Star Is Born,0
25488,A Star Is Born,1976,4955,6.68,2.618,8e+07,2016-08-02,director,1,1,1,1,51,51,0,all male,3722,0075265,1976,A Star Is Born,0
25488,A Star Is Born,1976,4955,6.68,2.618,8e+07,2016-08-02,writer,6,4,0.666666666666667,1,53.3333333333333,64.0702399745857,2,mixed,3722,0075265,1976,A Star Is Born,0
26606,A Thousand Words,2012,30295,5.95,2.202,18438149,2012-05-27,actsin,31,18,0.580645161290323,0.688440205902162,42.8064516129032,44.6734918729028,13,mixed,5492,0763831,2012,A Thousand Words,2
26606,A Thousand Words,2012,30295,5.95,2.202,18438149,2012-05-27,director,1,1,1,1,49,49,0,all male,5492,0763831,2012,A Thousand Words,2
26866,A Touch of Class,1973,2030,6.05,2.121,18312000,2016-08-02,actsin,18,12,0.666666666666667,0.63595540965861,36.8333333333333,38.8048066501726,6,mixed,2444,0070819,1973,A Touch of Class,2
26866,A Touch of Class,1973,2030,6.05,2.121,18312000,2016-08-02,director,1,1,1,1,60,60,0,all male,2444,0070819,1973,A Touch of Class,2
26866,A Touch of Class,1973,2030,6.05,2.121,18312000,2016-08-02,writer,1,1,1,1,60,60,0,all male,2444,0070819,1973,A Touch of Class,2
27570,A Very Harold & Kumar 3D Christmas,2011,54308,6.05,2.121,35033759,2012-01-08,actsin,25,17,0.68,0.942849504494386,35.4,39.268503101667,8,mixed,2854,1268799,2011,A Very Harold & Kumar 3D Christmas,1
27570,A Very Harold & Kumar 3D Christmas,2011,54308,6.05,2.121,35033759,2012-01-08,director,1,1,1,1,31,31,0,all male,2854,1268799,2011,A Very Harold & Kumar 3D Christmas,1
27570,A Very Harold & Kumar 3D Christmas,2011,54308,6.05,2.121,35033759,2012-01-08,writer,4,4,1,1,33.5,34,0,all male,2854,1268799,2011,A Very Harold & Kumar 3D Christmas,1
27714,A View to a Kill,1985,67443,6.05,2.121,50327960,2016-08-02,actsin,38,27,0.710526315789474,0.682835680937114,44.8421052631579,45.9690991152569,11,mixed,6314,0090264,1985,A View to a Kill,1
27714,A View to a Kill,1985,67443,6.05,2.121,50327960,2016-08-02,director,1,1,1,1,53,53,0,all male,6314,0090264,1985,A View to a Kill,1
27714,A View to a Kill,1985,67443,6.05,2.121,50327960,2016-08-02,writer,3,3,1,1,65.3333333333333,75.9999999970432,0,all male,6314,0090264,1985,A View to a Kill,1
28028,A Walk Among the Tombstones,2014,85094,6.13,2.048,20830290,2014-09-28,actsin,28,21,0.75,0.85234967477923,40,51.6352925349339,7,mixed,5770,0365907,2014,A Walk Among the Tombstones,1
28028,A Walk Among the Tombstones,2014,85094,6.13,2.048,20830290,2014-09-28,director,1,1,1,1,54,54,0,all male,5770,0365907,2014,A Walk Among the Tombstones,1
28028,A Walk Among the Tombstones,2014,85094,6.13,2.048,20830290,2014-09-28,writer,2,2,1,1,65,63.7348533485377,0,all male,5770,0365907,2014,A Walk Among the Tombstones,1
28079,A Walk on the Moon,1999,6711,6.17,2.315,4741987,1999-07-04,actsin,16,8,0.5,0.172202909998536,35.4375,32.8511684039286,8,mixed,5799,0120613,1999,A Walk on the Moon,3
28079,A Walk on the Moon,1999,6711,6.17,2.315,4741987,1999-07-04,director,1,1,1,1,39,39,0,all male,5799,0120613,1999,A Walk on the Moon,3
28094,A Walk to Remember,2002,160036,7.13,2.538,41227069,2002-04-28,actsin,21,11,0.523809523809524,0.552849701646519,33.1904761904762,31.1184352232269,10,mixed,5254,0281358,2002,A Walk to Remember,3
